Time [s],Channel 0,Channel 1
11.882437320,1,0
11.882442420,0,0
11.882447316,1,0
11.882452424,0,0
11.882457320,1,0
11.882462422,0,0
11.882467314,1,0
11.882472424,0,0
11.882477314,1,0
11.882482422,0,0
11.882487316,1,0
11.882492426,0,0
11.882497314,1,0
11.882502426,0,0
11.882507316,1,0
11.882512426,0,0
11.882517318,1,0
11.882522426,0,0
11.882531950,1,0
11.882537050,0,0
11.882541946,1,0
11.882547052,0,0
11.882551948,1,0
11.882557054,0,0
11.882561946,1,0
11.882567058,0,0
11.882571944,1,0
11.882577056,0,0
11.882581946,1,0
11.882587056,0,0
11.882591946,1,0
11.882597060,0,0
11.882601946,1,0
11.882607056,0,0
11.882611948,1,0
11.882617056,0,0
11.882626582,1,0
11.882631680,0,0
11.882636576,1,0
11.882641684,0,0
11.882646576,1,0
11.882651686,0,0
11.882656574,1,0
11.882661684,0,0
11.882666574,1,0
11.882671686,0,0
11.882676576,1,0
11.882681686,0,0
11.882686576,1,0
11.882691686,0,0
11.882696576,1,0
11.882701688,0,0
11.882706580,1,0
11.882711686,0,0
11.882721212,1,0
11.882726312,0,0
11.882731208,1,0
11.882736312,0,0
11.882741204,1,0
11.882746314,0,0
11.882751206,1,0
11.882756314,0,0
11.882761206,1,0
11.882766318,0,0
11.882771208,1,0
11.882776316,0,0
11.882781208,1,0
11.882786316,0,0
11.882791208,1,0
11.882796318,0,0
11.882801210,1,0
11.882806318,0,0
11.882815528,1,0
11.882821162,1,1
12.382996024,1,0
12.382999866,0,0
12.383004042,0,1
12.383008544,1,1
12.383013656,0,1
12.383018544,1,1
12.383023658,0,1
12.383028546,1,1
12.383033658,0,1
12.383035550,0,0
12.383038550,1,0
12.383043660,0,0
12.383048550,1,0
12.383053660,0,0
12.383058550,1,0
12.383063660,0,0
12.383068552,1,0
12.383073662,0,0
12.383078552,1,0
12.383083662,0,0
12.383088552,1,0
12.383093662,0,0
12.383093816,0,1
12.383099160,0,0
12.383103746,1,0
12.383108848,0,0
12.383113742,1,0
12.383118850,0,0
12.383123742,1,0
12.383128850,0,0
12.383133744,1,0
12.383138852,0,0
12.383143742,1,0
12.383148852,0,0
12.383153744,1,0
12.383158852,0,0
12.383163744,1,0
12.383168854,0,0
12.383173744,1,0
12.383178854,0,0
12.383183744,1,0
12.383188854,0,0
12.383193708,0,1
12.383198378,1,1
12.383203478,0,1
12.383208372,1,1
12.383213478,0,1
12.383218372,1,1
12.383223482,0,1
12.383224626,0,0
12.383228372,1,0
12.383233484,0,0
12.383238372,1,0
12.383243484,0,0
12.383243762,0,1
12.383248372,1,1
12.383253484,0,1
12.383258372,1,1
12.383263482,0,1
12.383264042,0,0
12.383268374,1,0
12.383273486,0,0
12.383278376,1,0
12.383283486,0,0
12.383283634,0,1
12.383288422,0,0
12.383293008,1,0
12.383298110,0,0
12.383303004,1,0
12.383308112,0,0
12.383313004,1,0
12.383318112,0,0
12.383323002,1,0
12.383328114,0,0
12.383333004,1,0
12.383338114,0,0
12.383343004,1,0
12.383348114,0,0
12.383353002,1,0
12.383358116,0,0
12.383363004,1,0
12.383368116,0,0
12.383373006,1,0
12.383378116,0,0
12.383387638,1,0
12.383392740,0,0
12.383393038,0,1
12.383397632,1,1
12.383402740,0,1
12.383403110,0,0
12.383407632,1,0
12.383412742,0,0
12.383413016,0,1
12.383417630,1,1
12.383422742,0,1
12.383423292,0,0
12.383427632,1,0
12.383432744,0,0
12.383437632,1,0
12.383442744,0,0
12.383447632,1,0
12.383452744,0,0
12.383457634,1,0
12.383462744,0,0
12.383467634,1,0
12.383472746,0,0
12.383482274,1,0
12.383487370,0,0
12.383492266,1,0
12.383497372,0,0
12.383502264,1,0
12.383507372,0,0
12.383512264,1,0
12.383517372,0,0
12.383522264,1,0
12.383527374,0,0
12.383532266,1,0
12.383537374,0,0
12.383542268,1,0
12.383547376,0,0
12.383552266,1,0
12.383557376,0,0
12.383562266,1,0
12.383567376,0,0
12.383572226,0,1
12.383576898,1,1
12.383581998,0,1
12.383582370,0,0
12.383586896,1,0
12.383592000,0,0
12.383596894,1,0
12.383602000,0,0
12.383606894,1,0
12.383612004,0,0
12.383612292,0,1
12.383616892,1,1
12.383622002,0,1
12.383626894,1,1
12.383632002,0,1
12.383636892,1,1
12.383642004,0,1
12.383646894,1,1
12.383652362,0,1
12.383653214,0,0
12.383656896,1,0
12.383662006,0,0
12.383662140,0,1
12.383666948,0,0
12.383671530,1,0
12.383676630,0,0
12.383681526,1,0
12.383686632,0,0
12.383691524,1,0
12.383696634,0,0
12.383701524,1,0
12.383706634,0,0
12.383711524,1,0
12.383716634,0,0
12.383721524,1,0
12.383726636,0,0
12.383731526,1,0
12.383736636,0,0
12.383741526,1,0
12.383746638,0,0
12.383751526,1,0
12.383756636,0,0
12.383766160,1,0
12.383771260,0,0
12.383776156,1,0
12.383781264,0,0
12.383786154,1,0
12.383791264,0,0
12.383796156,1,0
12.383801264,0,0
12.383801558,0,1
12.383806152,1,1
12.383811262,0,1
12.383811634,0,0
12.383816156,1,0
12.383821266,0,0
12.383826154,1,0
12.383831266,0,0
12.383836156,1,0
12.383841268,0,0
12.383846158,1,0
12.383851268,0,0
12.383860788,1,0
12.383865890,0,0
12.383870786,1,0
12.383875892,0,0
12.383880784,1,0
12.383885894,0,0
12.383890784,1,0
12.383895894,0,0
12.383900784,1,0
12.383905894,0,0
12.383910784,1,0
12.383915896,0,0
12.383920786,1,0
12.383925896,0,0
12.383930784,1,0
12.383935896,0,0
12.383940788,1,0
12.383945900,0,0
12.383955420,1,0
12.383960522,0,0
12.383965418,1,0
12.383970524,0,0
12.383975416,1,0
12.383980524,0,0
12.383985416,1,0
12.383990524,0,0
12.383995416,1,0
12.384000526,0,0
12.384005418,1,0
12.384010526,0,0
12.384015416,1,0
12.384020526,0,0
12.384025418,1,0
12.384030526,0,0
12.384035420,1,0
12.384040528,0,0
12.384050112,1,0
12.384055214,0,0
12.384060110,1,0
12.384065216,0,0
12.384070108,1,0
12.384075216,0,0
12.384080106,1,0
12.384085218,0,0
12.384090106,1,0
12.384095218,0,0
12.384100108,1,0
12.384105218,0,0
12.384110106,1,0
12.384115220,0,0
12.384120108,1,0
12.384125220,0,0
12.384130110,1,0
12.384135220,0,0
12.384144744,1,0
12.384149844,0,0
12.384154738,1,0
12.384159848,0,0
12.384164740,1,0
12.384169846,0,0
12.384174744,1,0
12.384179848,0,0
12.384184738,1,0
12.384189850,0,0
12.384194738,1,0
12.384199848,0,0
12.384204740,1,0
12.384209850,0,0
12.384214740,1,0
12.384219850,0,0
12.384224742,1,0
12.384229852,0,0
12.384239372,1,0
12.384244474,0,0
12.384249368,1,0
12.384254476,0,0
12.384259366,1,0
12.384264476,0,0
12.384269364,1,0
12.384274478,0,0
12.384279368,1,0
12.384284478,0,0
12.384289368,1,0
12.384294480,0,0
12.384299368,1,0
12.384304480,0,0
12.384309368,1,0
12.384314480,0,0
12.384319370,1,0
12.384324480,0,0
12.384334004,1,0
12.384339106,0,0
12.384344000,1,0
12.384349108,0,0
12.384354000,1,0
12.384359108,0,0
12.384364000,1,0
12.384369108,0,0
12.384374000,1,0
12.384379110,0,0
12.384384002,1,0
12.384389110,0,0
12.384393998,1,0
12.384399112,0,0
12.384404000,1,0
12.384409112,0,0
12.384414002,1,0
12.384419112,0,0
12.384428632,1,0
12.384433734,0,0
12.384438630,1,0
12.384443736,0,0
12.384448628,1,0
12.384453738,0,0
12.384458628,1,0
12.384463740,0,0
12.384468628,1,0
12.384473740,0,0
12.384478630,1,0
12.384483740,0,0
12.384488630,1,0
12.384493740,0,0
12.384498630,1,0
12.384503742,0,0
12.384508630,1,0
12.384513742,0,0
12.384523266,1,0
12.384528366,0,0
12.384533262,1,0
12.384538368,0,0
12.384543260,1,0
12.384548368,0,0
12.384553260,1,0
12.384558370,0,0
12.384563260,1,0
12.384568370,0,0
12.384573260,1,0
12.384578370,0,0
12.384583262,1,0
12.384588372,0,0
12.384593262,1,0
12.384598372,0,0
12.384603262,1,0
12.384608372,0,0
12.384617896,1,0
12.384622996,0,0
12.384627888,1,0
12.384632998,0,0
12.384637890,1,0
12.384643000,0,0
12.384647890,1,0
12.384653000,0,0
12.384657890,1,0
12.384663000,0,0
12.384667892,1,0
12.384673002,0,0
12.384677890,1,0
12.384683002,0,0
12.384687892,1,0
12.384693002,0,0
12.384697892,1,0
12.384703002,0,0
12.384712214,1,0
12.384717850,1,1
12.884887612,1,0
12.884891472,0,0
12.884895630,0,1
12.884900132,1,1
12.884905246,0,1
12.884910134,1,1
12.884915246,0,1
12.884920134,1,1
12.884925244,0,1
12.884926642,0,0
12.884930138,1,0
12.884935250,0,0
12.884940138,1,0
12.884945248,0,0
12.884950138,1,0
12.884955250,0,0
12.884960140,1,0
12.884965246,0,0
12.884970140,1,0
12.884975250,0,0
12.884980140,1,0
12.884985250,0,0
12.884985404,0,1
12.884990746,0,0
12.884995332,1,0
12.885000436,0,0
12.885005330,1,0
12.885010438,0,0
12.885015330,1,0
12.885020438,0,0
12.885025324,1,0
12.885030440,0,0
12.885035328,1,0
12.885040440,0,0
12.885045330,1,0
12.885050442,0,0
12.885055326,1,0
12.885060442,0,0
12.885065332,1,0
12.885070442,0,0
12.885075332,1,0
12.885080442,0,0
12.885089966,1,0
12.885095066,0,0
12.885095358,0,1
12.885099960,1,1
12.885105066,0,1
12.885105438,0,0
12.885109960,1,0
12.885115070,0,0
12.885115340,0,1
12.885119958,1,1
12.885125068,0,1
12.885125440,0,0
12.885129960,1,0
12.885135070,0,0
12.885139962,1,0
12.885145072,0,0
12.885149960,1,0
12.885155074,0,0
12.885159962,1,0
12.885165072,0,0
12.885169960,1,0
12.885175072,0,0
12.885184596,1,0
12.885189696,0,0
12.885194590,1,0
12.885199698,0,0
12.885204592,1,0
12.885209700,0,0
12.885214590,1,0
12.885219700,0,0
12.885224588,1,0
12.885229700,0,0
12.885234594,1,0
12.885239700,0,0
12.885244592,1,0
12.885249700,0,0
12.885254592,1,0
12.885259702,0,0
12.885264594,1,0
12.885269702,0,0
12.885274552,0,1
12.885279224,1,1
12.885284326,0,1
12.885284700,0,0
12.885289220,1,0
12.885294328,0,0
12.885299220,1,0
12.885304330,0,0
12.885309220,1,0
12.885314330,0,0
12.885314620,0,1
12.885319220,1,1
12.885324330,0,1
12.885329220,1,1
12.885334330,0,1
12.885339220,1,1
12.885344330,0,1
12.885349220,1,1
12.885354688,0,1
12.885355544,0,0
12.885359224,1,0
12.885364332,0,0
12.885364466,0,1
12.885369274,0,0
12.885373858,1,0
12.885378956,0,0
12.885383854,1,0
12.885388956,0,0
12.885393852,1,0
12.885398960,0,0
12.885403852,1,0
12.885408960,0,0
12.885413854,1,0
12.885418962,0,0
12.885423852,1,0
12.885428962,0,0
12.885433854,1,0
12.885438962,0,0
12.885443854,1,0
12.885448962,0,0
12.885453854,1,0
12.885458962,0,0
12.885468488,1,0
12.885473588,0,0
12.885478484,1,0
12.885483590,0,0
12.885488482,1,0
12.885493590,0,0
12.885498482,1,0
12.885503590,0,0
12.885503886,0,1
12.885508480,1,1
12.885513590,0,1
12.885513960,0,0
12.885518482,1,0
12.885523592,0,0
12.885528484,1,0
12.885533592,0,0
12.885538484,1,0
12.885543594,0,0
12.885548484,1,0
12.885553594,0,0
12.885563118,1,0
12.885568220,0,0
12.885573114,1,0
12.885578218,0,0
12.885583112,1,0
12.885588220,0,0
12.885593110,1,0
12.885598222,0,0
12.885603110,1,0
12.885608222,0,0
12.885613112,1,0
12.885618224,0,0
12.885623112,1,0
12.885628224,0,0
12.885633114,1,0
12.885638224,0,0
12.885643116,1,0
12.885648224,0,0
12.885657754,1,0
12.885662848,0,0
12.885663140,0,1
12.885667742,1,1
12.885672848,0,1
12.885677740,1,1
12.885682850,0,1
12.885687738,1,1
12.885692850,0,1
12.885694674,0,0
12.885697742,1,0
12.885702852,0,0
12.885707742,1,0
12.885712854,0,0
12.885717744,1,0
12.885722854,0,0
12.885727744,1,0
12.885732854,0,0
12.885737744,1,0
12.885742854,0,0
12.885752378,1,0
12.885757478,0,0
12.885762374,1,0
12.885767480,0,0
12.885772372,1,0
12.885777480,0,0
12.885782374,1,0
12.885787482,0,0
12.885792372,1,0
12.885797482,0,0
12.885802374,1,0
12.885807482,0,0
12.885812374,1,0
12.885817484,0,0
12.885817778,0,1
12.885822372,1,1
12.885827840,0,1
12.885827930,0,0
12.885832376,1,0
12.885837484,0,0
12.885847010,1,0
12.885852108,0,0
12.885857004,1,0
12.885862110,0,0
12.885867004,1,0
12.885872110,0,0
12.885877004,1,0
12.885882112,0,0
12.885887004,1,0
12.885892114,0,0
12.885897004,1,0
12.885902114,0,0
12.885906998,1,0
12.885912114,0,0
12.885917006,1,0
12.885922114,0,0
12.885927006,1,0
12.885932114,0,0
12.885941704,1,0
12.885946802,0,0
12.885951696,1,0
12.885956804,0,0
12.885961694,1,0
12.885966804,0,0
12.885971694,1,0
12.885976806,0,0
12.885981696,1,0
12.885986806,0,0
12.885991696,1,0
12.885996806,0,0
12.886001696,1,0
12.886006808,0,0
12.886011698,1,0
12.886016808,0,0
12.886021698,1,0
12.886026808,0,0
12.886036330,1,0
12.886041432,0,0
12.886046326,1,0
12.886051434,0,0
12.886056326,1,0
12.886061434,0,0
12.886066326,1,0
12.886071436,0,0
12.886076326,1,0
12.886081436,0,0
12.886086326,1,0
12.886091436,0,0
12.886096328,1,0
12.886101436,0,0
12.886106326,1,0
12.886111438,0,0
12.886116328,1,0
12.886121438,0,0
12.886130962,1,0
12.886136062,0,0
12.886140956,1,0
12.886146064,0,0
12.886150954,1,0
12.886156066,0,0
12.886160956,1,0
12.886166066,0,0
12.886170956,1,0
12.886176068,0,0
12.886180956,1,0
12.886186068,0,0
12.886190958,1,0
12.886196070,0,0
12.886200956,1,0
12.886206068,0,0
12.886210958,1,0
12.886216068,0,0
12.886225590,1,0
12.886230692,0,0
12.886235590,1,0
12.886240694,0,0
12.886245588,1,0
12.886250694,0,0
12.886255588,1,0
12.886260694,0,0
12.886265588,1,0
12.886270696,0,0
12.886275588,1,0
12.886280698,0,0
12.886285588,1,0
12.886290698,0,0
12.886295596,1,0
12.886300698,0,0
12.886305590,1,0
12.886310698,0,0
12.886320224,1,0
12.886325324,0,0
12.886330218,1,0
12.886335326,0,0
12.886340216,1,0
12.886345324,0,0
12.886350216,1,0
12.886355326,0,0
12.886360216,1,0
12.886365328,0,0
12.886370218,1,0
12.886375328,0,0
12.886380218,1,0
12.886385326,0,0
12.886390218,1,0
12.886395328,0,0
12.886400220,1,0
12.886405330,0,0
12.886414852,1,0
12.886419954,0,0
12.886424848,1,0
12.886429954,0,0
12.886434848,1,0
12.886439956,0,0
12.886444846,1,0
12.886449956,0,0
12.886454848,1,0
12.886459956,0,0
12.886464848,1,0
12.886469958,0,0
12.886474850,1,0
12.886479960,0,0
12.886484850,1,0
12.886489960,0,0
12.886494850,1,0
12.886499960,0,0
12.886509482,1,0
12.886514582,0,0
12.886519478,1,0
12.886524584,0,0
12.886529478,1,0
12.886534586,0,0
12.886539476,1,0
12.886544588,0,0
12.886549478,1,0
12.886554586,0,0
12.886559478,1,0
12.886564588,0,0
12.886569478,1,0
12.886574588,0,0
12.886579478,1,0
12.886584588,0,0
12.886589480,1,0
12.886594590,0,0
12.886603800,1,0
12.886609438,1,1
13.386779564,1,0
13.386782852,0,0
13.386787272,0,1
13.386791772,1,1
13.386796886,0,1
13.386801774,1,1
13.386806886,0,1
13.386811776,1,1
13.386816888,0,1
13.386818406,0,0
13.386821774,1,0
13.386826890,0,0
13.386831778,1,0
13.386836888,0,0
13.386841778,1,0
13.386846890,0,0
13.386851780,1,0
13.386856892,0,0
13.386861782,1,0
13.386866894,0,0
13.386871782,1,0
13.386876892,0,0
13.386877046,0,1
13.386882390,0,0
13.386886978,1,0
13.386892078,0,0
13.386896974,1,0
13.386902080,0,0
13.386906972,1,0
13.386912084,0,0
13.386916974,1,0
13.386922082,0,0
13.386926974,1,0
13.386932084,0,0
13.386936972,1,0
13.386942084,0,0
13.386946976,1,0
13.386952084,0,0
13.386956974,1,0
13.386962086,0,0
13.386966974,1,0
13.386972084,0,0
13.386976936,0,1
13.386981606,1,1
13.386986708,0,1
13.386987080,0,0
13.386991604,1,0
13.386996708,0,0
13.387001602,1,0
13.387006714,0,0
13.387011602,1,0
13.387016714,0,0
13.387017002,0,1
13.387021602,1,1
13.387026712,0,1
13.387031602,1,1
13.387036712,0,1
13.387041602,1,1
13.387046712,0,1
13.387051604,1,1
13.387057072,0,1
13.387058100,0,0
13.387061604,1,0
13.387066716,0,0
13.387066850,0,1
13.387071658,0,0
13.387076236,1,0
13.387081338,0,0
13.387086232,1,0
13.387091342,0,0
13.387096228,1,0
13.387101342,0,0
13.387106232,1,0
13.387111342,0,0
13.387116232,1,0
13.387121344,0,0
13.387126232,1,0
13.387131344,0,0
13.387136234,1,0
13.387141344,0,0
13.387146234,1,0
13.387151346,0,0
13.387156234,1,0
13.387161344,0,0
13.387170868,1,0
13.387175970,0,0
13.387180864,1,0
13.387185970,0,0
13.387190864,1,0
13.387195972,0,0
13.387200864,1,0
13.387205974,0,0
13.387206266,0,1
13.387210862,1,1
13.387215972,0,1
13.387216342,0,0
13.387220864,1,0
13.387225976,0,0
13.387230864,1,0
13.387235974,0,0
13.387240866,1,0
13.387245976,0,0
13.387250866,1,0
13.387255976,0,0
13.387265502,1,0
13.387270600,0,0
13.387275494,1,0
13.387280602,0,0
13.387285498,1,0
13.387290602,0,0
13.387295494,1,0
13.387300604,0,0
13.387305492,1,0
13.387310604,0,0
13.387315494,1,0
13.387320604,0,0
13.387325494,1,0
13.387330602,0,0
13.387335496,1,0
13.387340606,0,0
13.387345496,1,0
13.387350606,0,0
13.387360130,1,0
13.387365230,0,0
13.387365524,0,1
13.387370124,1,1
13.387375230,0,1
13.387380122,1,1
13.387385232,0,1
13.387390122,1,1
13.387395232,0,1
13.387396380,0,0
13.387400124,1,0
13.387405234,0,0
13.387410124,1,0
13.387415236,0,0
13.387420124,1,0
13.387425236,0,0
13.387430120,1,0
13.387435236,0,0
13.387440128,1,0
13.387445236,0,0
13.387454758,1,0
13.387459860,0,0
13.387464754,1,0
13.387469862,0,0
13.387474754,1,0
13.387479862,0,0
13.387484754,1,0
13.387489864,0,0
13.387494754,1,0
13.387499864,0,0
13.387504754,1,0
13.387509866,0,0
13.387514756,1,0
13.387519866,0,0
13.387520160,0,1
13.387524754,1,1
13.387530224,0,1
13.387530312,0,0
13.387534756,1,0
13.387539866,0,0
13.387549390,1,0
13.387554490,0,0
13.387554782,0,1
13.387559384,1,1
13.387564490,0,1
13.387564862,0,0
13.387569384,1,0
13.387574494,0,0
13.387574760,0,1
13.387579384,1,1
13.387584492,0,1
13.387584866,0,0
13.387589384,1,0
13.387594494,0,0
13.387599386,1,0
13.387604496,0,0
13.387609386,1,0
13.387614496,0,0
13.387619386,1,0
13.387624496,0,0
13.387629386,1,0
13.387634496,0,0
13.387644084,1,0
13.387649182,0,0
13.387654080,1,0
13.387659182,0,0
13.387664078,1,0
13.387669184,0,0
13.387674076,1,0
13.387679186,0,0
13.387684078,1,0
13.387689188,0,0
13.387694080,1,0
13.387699188,0,0
13.387704078,1,0
13.387709190,0,0
13.387714078,1,0
13.387719190,0,0
13.387724080,1,0
13.387729190,0,0
13.387738714,1,0
13.387743814,0,0
13.387748710,1,0
13.387753818,0,0
13.387758708,1,0
13.387763818,0,0
13.387768708,1,0
13.387773818,0,0
13.387778708,1,0
13.387783820,0,0
13.387788710,1,0
13.387793822,0,0
13.387798710,1,0
13.387803822,0,0
13.387808710,1,0
13.387813822,0,0
13.387818712,1,0
13.387823822,0,0
13.387833344,1,0
13.387838446,0,0
13.387843340,1,0
13.387848448,0,0
13.387853338,1,0
13.387858450,0,0
13.387863338,1,0
13.387868452,0,0
13.387873338,1,0
13.387878450,0,0
13.387883340,1,0
13.387888454,0,0
13.387893338,1,0
13.387898454,0,0
13.387903340,1,0
13.387908454,0,0
13.387913342,1,0
13.387918456,0,0
13.387927974,1,0
13.387933076,0,0
13.387937968,1,0
13.387943078,0,0
13.387947966,1,0
13.387953078,0,0
13.387957966,1,0
13.387963080,0,0
13.387967966,1,0
13.387973080,0,0
13.387977968,1,0
13.387983080,0,0
13.387987968,1,0
13.387993082,0,0
13.387997970,1,0
13.388003084,0,0
13.388007970,1,0
13.388013082,0,0
13.388022604,1,0
13.388027706,0,0
13.388032598,1,0
13.388037710,0,0
13.388042600,1,0
13.388047710,0,0
13.388052600,1,0
13.388057710,0,0
13.388062598,1,0
13.388067712,0,0
13.388072600,1,0
13.388077712,0,0
13.388082600,1,0
13.388087712,0,0
13.388092598,1,0
13.388097714,0,0
13.388102602,1,0
13.388107714,0,0
13.388117234,1,0
13.388122336,0,0
13.388127230,1,0
13.388132340,0,0
13.388137228,1,0
13.388142340,0,0
13.388147226,1,0
13.388152340,0,0
13.388157228,1,0
13.388162342,0,0
13.388167230,1,0
13.388172342,0,0
13.388177228,1,0
13.388182342,0,0
13.388187230,1,0
13.388192344,0,0
13.388197232,1,0
13.388202344,0,0
13.388211866,1,0
13.388216970,0,0
13.388221860,1,0
13.388226970,0,0
13.388231862,1,0
13.388236970,0,0
13.388241860,1,0
13.388246972,0,0
13.388251860,1,0
13.388256972,0,0
13.388261860,1,0
13.388266974,0,0
13.388271860,1,0
13.388276974,0,0
13.388281862,1,0
13.388286974,0,0
13.388291862,1,0
13.388296974,0,0
13.388306496,1,0
13.388311598,0,0
13.388316492,1,0
13.388321600,0,0
13.388326490,1,0
13.388331602,0,0
13.388336492,1,0
13.388341602,0,0
13.388346490,1,0
13.388351602,0,0
13.388356490,1,0
13.388361604,0,0
13.388366492,1,0
13.388371604,0,0
13.388376492,1,0
13.388381602,0,0
13.388386494,1,0
13.388391602,0,0
13.388401124,1,0
13.388406228,0,0
13.388411120,1,0
13.388416230,0,0
13.388421120,1,0
13.388426232,0,0
13.388431120,1,0
13.388436232,0,0
13.388441118,1,0
13.388446232,0,0
13.388451120,1,0
13.388456234,0,0
13.388461120,1,0
13.388466236,0,0
13.388471120,1,0
13.388476236,0,0
13.388481120,1,0
13.388486234,0,0
13.388495444,1,0
13.388501082,1,1
13.888671566,1,0
13.888674998,0,0
13.888678836,0,1
13.888683336,1,1
13.888688454,0,1
13.888693340,1,1
13.888698454,0,1
13.888703340,1,1
13.888708454,0,1
13.888710196,0,0
13.888713344,1,0
13.888718456,0,0
13.888723344,1,0
13.888728456,0,0
13.888733344,1,0
13.888738458,0,0
13.888743344,1,0
13.888748458,0,0
13.888753346,1,0
13.888758458,0,0
13.888763346,1,0
13.888768458,0,0
13.888768612,0,1
13.888773958,0,0
13.888778544,1,0
13.888783644,0,0
13.888788538,1,0
13.888793648,0,0
13.888798536,1,0
13.888803648,0,0
13.888808536,1,0
13.888813650,0,0
13.888818536,1,0
13.888823650,0,0
13.888828534,1,0
13.888833650,0,0
13.888838538,1,0
13.888843650,0,0
13.888848538,1,0
13.888853652,0,0
13.888858540,1,0
13.888863652,0,0
13.888873172,1,0
13.888878276,0,0
13.888883166,1,0
13.888888278,0,0
13.888893166,1,0
13.888898280,0,0
13.888903166,1,0
13.888908278,0,0
13.888908572,0,1
13.888913164,1,1
13.888918274,0,1
13.888918648,0,0
13.888923166,1,0
13.888928280,0,0
13.888933166,1,0
13.888938280,0,0
13.888943168,1,0
13.888948280,0,0
13.888953168,1,0
13.888958282,0,0
13.888967802,1,0
13.888972906,0,0
13.888977798,1,0
13.888982906,0,0
13.888987798,1,0
13.888992908,0,0
13.888997798,1,0
13.889002906,0,0
13.889007798,1,0
13.889012912,0,0
13.889017798,1,0
13.889022910,0,0
13.889027798,1,0
13.889032910,0,0
13.889037800,1,0
13.889042910,0,0
13.889047800,1,0
13.889052910,0,0
13.889062434,1,0
13.889067536,0,0
13.889067826,0,1
13.889072426,1,1
13.889077534,0,1
13.889082426,1,1
13.889087536,0,1
13.889092426,1,1
13.889097536,0,1
13.889099684,0,0
13.889102426,1,0
13.889107538,0,0
13.889112428,1,0
13.889117536,0,0
13.889122428,1,0
13.889127540,0,0
13.889132428,1,0
13.889137540,0,0
13.889142430,1,0
13.889147538,0,0
13.889157064,1,0
13.889162166,0,0
13.889167060,1,0
13.889172166,0,0
13.889177058,1,0
13.889182168,0,0
13.889187058,1,0
13.889192170,0,0
13.889197058,1,0
13.889202170,0,0
13.889207058,1,0
13.889212172,0,0
13.889217058,1,0
13.889222172,0,0
13.889222464,0,1
13.889227058,1,1
13.889232532,0,1
13.889232716,0,0
13.889237060,1,0
13.889242172,0,0
13.889251694,1,0
13.889256796,0,0
13.889257084,0,1
13.889261688,1,1
13.889266796,0,1
13.889267168,0,0
13.889271686,1,0
13.889276800,0,0
13.889277070,0,1
13.889281686,1,1
13.889286798,0,1
13.889287172,0,0
13.889291692,1,0
13.889296802,0,0
13.889301686,1,0
13.889306802,0,0
13.889311690,1,0
13.889316802,0,0
13.889321688,1,0
13.889326800,0,0
13.889331692,1,0
13.889336802,0,0
13.889346326,1,0
13.889351426,0,0
13.889356320,1,0
13.889361428,0,0
13.889366320,1,0
13.889371430,0,0
13.889376322,1,0
13.889381430,0,0
13.889386318,1,0
13.889391432,0,0
13.889396320,1,0
13.889401432,0,0
13.889406320,1,0
13.889411432,0,0
13.889416318,1,0
13.889421436,0,0
13.889426322,1,0
13.889431434,0,0
13.889441018,1,0
13.889446118,0,0
13.889451012,1,0
13.889456122,0,0
13.889456412,0,1
13.889461010,1,1
13.889466120,0,1
13.889471010,1,1
13.889476122,0,1
13.889481010,1,1
13.889486124,0,1
13.889491010,1,1
13.889496122,0,1
13.889501010,1,1
13.889506122,0,1
13.889511012,1,1
13.889516486,0,1
13.889519766,0,0
13.889521014,1,0
13.889526124,0,0
13.889535648,1,0
13.889540750,0,0
13.889545642,1,0
13.889550752,0,0
13.889555644,1,0
13.889560752,0,0
13.889565642,1,0
13.889570754,0,0
13.889571044,0,1
13.889575642,1,1
13.889580752,0,1
13.889585640,1,1
13.889590754,0,1
13.889591584,0,0
13.889595644,1,0
13.889600756,0,0
13.889605646,1,0
13.889610756,0,0
13.889615646,1,0
13.889620756,0,0
13.889630278,1,0
13.889635380,0,0
13.889640276,1,0
13.889645382,0,0
13.889650272,1,0
13.889655384,0,0
13.889660272,1,0
13.889665382,0,0
13.889670274,1,0
13.889675384,0,0
13.889680272,1,0
13.889685386,0,0
13.889690274,1,0
13.889695386,0,0
13.889700274,1,0
13.889705386,0,0
13.889710274,1,0
13.889715386,0,0
13.889724906,1,0
13.889730010,0,0
13.889734902,1,0
13.889740012,0,0
13.889744900,1,0
13.889750014,0,0
13.889754902,1,0
13.889760014,0,0
13.889764900,1,0
13.889770014,0,0
13.889774898,1,0
13.889780016,0,0
13.889784900,1,0
13.889790016,0,0
13.889794902,1,0
13.889800016,0,0
13.889804906,1,0
13.889810016,0,0
13.889819538,1,0
13.889824640,0,0
13.889829534,1,0
13.889834642,0,0
13.889839534,1,0
13.889844644,0,0
13.889849532,1,0
13.889854646,0,0
13.889859534,1,0
13.889864646,0,0
13.889869534,1,0
13.889874646,0,0
13.889879534,1,0
13.889884646,0,0
13.889889534,1,0
13.889894648,0,0
13.889899536,1,0
13.889904648,0,0
13.889914170,1,0
13.889919274,0,0
13.889924164,1,0
13.889929274,0,0
13.889934162,1,0
13.889939274,0,0
13.889944164,1,0
13.889949276,0,0
13.889954162,1,0
13.889959276,0,0
13.889964164,1,0
13.889969276,0,0
13.889974164,1,0
13.889979280,0,0
13.889984164,1,0
13.889989276,0,0
13.889994166,1,0
13.889999276,0,0
13.890008800,1,0
13.890013902,0,0
13.890018794,1,0
13.890023904,0,0
13.890028794,1,0
13.890033904,0,0
